2024-08-20 12:02:28 UTC-7
-30acaaaa:19170784458:-7eb2

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.47650146484375,0.0,21.046241760253906
2.0,4.758688926696777,839.4827880859375,21.047199249267578
4.0,5.20796012878418,669.077880859375,21.071741104125977
6.0,5.585081577301025,620.7509155273438,21.10106658935547
8.0,5.937439441680908,563.8860473632812,21.131671905517578
10.0,6.245517253875732,486.1716613769531,21.159727096557617
12.0,6.512970447540283,420.0693054199219,21.18874168395996
14.0,6.7411699295043945,344.84295654296875,21.2094669342041
16.0,6.9339776039123535,308.76220703125,21.229557037353516
18.0,7.101430416107178,257.31280517578125,21.24773406982422
20.0,7.238546848297119,217.7643280029297,21.26399803161621
22.0,7.356211185455322,180.44598388671875,21.278030395507812
24.0,7.45332670211792,150.88038635253906,21.288555145263672
26.0,7.535567760467529,127.62197875976562,21.302589416503906
28.0,7.604194641113281,89.86572265625,21.308969497680664
30.0,7.65969705581665,91.61788940429688,21.319175720214844
32.0,7.709441661834717,75.9059829711914,21.3255558013916
34.0,7.7508697509765625,63.303131103515625,21.33416748046875
36.0,7.785284042358398,54.88786315917969,21.339590072631836
38.0,7.815691947937012,45.97911834716797,21.344694137573242
40.0,7.8413848876953125,38.79593276977539,21.350753784179688
42.0,7.863143444061279,33.63115310668945,21.35330581665039
44.0,7.881402492523193,29.505416870117188,21.357133865356445
46.0,7.8969526290893555,24.95766258239746,21.361282348632812
48.0,7.910495758056641,21.928268432617188,21.36000633239746
50.0,7.922086715698242,17.28565216064453,21.36861801147461
52.0,7.931789875030518,14.770432472229004,21.36989402770996
54.0,7.9402055740356445,13.956466674804688,21.371171951293945
56.0,7.947354316711426,11.546323776245117,21.37531852722168
58.0,7.95366096496582,9.880051612854004,21.377870559692383
60.0,7.95912504196167,8.118223190307617,21.372447967529297
62.0,7.963798522949219,6.8522047996521,21.380422592163086
64.0,7.967719078063965,6.563018798828125,21.381380081176758
66.0,7.971243858337402,5.3053998947143555,21.381380081176758
68.0,7.974327087402344,4.648478031158447,21.385208129882812
70.0,7.977015495300293,3.7640457153320312,21.387760162353516
72.0,7.979196548461914,3.6726346015930176,21.389354705810547
74.0,7.981295585632324,2.904160261154175,21.388078689575195
76.0,7.983092308044434,1.7836865186691284,21.39158821105957
78.0,7.984648704528809,1.8444467782974243,21.3906307220459
80.0,7.985690593719482,2.5959184169769287,21.3906307220459
82.0,7.986989498138428,1.443990707397461,21.3931827545166
84.0,7.988039016723633,1.6443727016448975,21.394140243530273
86.0,7.989019393920898,1.3114802837371826,21.394140243530273
88.0,7.9896416664123535,1.3974653482437134,21.394460678100586
90.0,7.990373134613037,1.0641118288040161,21.395736694335938
92.0,7.990855693817139,1.082387089729309,21.397968292236328
94.0,7.9913811683654785,0.9729743599891663,21.396692276000977
96.0,7.991944313049316,0.8645614981651306,21.399246215820312


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-59.43259811401367,0.0,0.0,21.399246215820312
2.0016000270843506,-59.396461486816406,0.04700000211596489,1725.427001953125,21.399564743041992
4.001700401306152,-57.69280242919922,0.15699999034404755,3220.420166015625,21.402116775512695
6.001700401306152,-53.4922981262207,0.3240000009536743,4850.3369140625,21.402116775512695
8.001500129699707,-48.4494514465332,0.5400000214576721,6330.646484375,21.402116775512695
10.001099586486816,-43.43564224243164,0.7989999651908875,7650.70068359375,21.403074264526367
12.001299858093262,-36.4267463684082,1.097000002861023,8820.0244140625,21.403074264526367
14.001200675964355,-21.127727508544922,1.4259998798370361,9814.06640625,21.40435028076172
16.001598358154297,62.230804443359375,1.7590000629425049,10048.26171875,21.40435028076172
18.001699447631836,182.88487243652344,1.7969999313354492,8203.126953125,21.408496856689453
20.001298904418945,207.1740264892578,1.7969999313354492,7044.95458984375,21.4072208404541
22.001298904418945,209.8963165283203,1.7969999313354492,6173.359375,21.410730361938477
24.001298904418945,210.3091583251953,1.7969999313354492,5013.8427734375,21.412006378173828
26.0010986328125,210.47500610351562,1.7969999313354492,1606.3258056640625,21.409772872924805
28.001399993896484,210.5999755859375,1.7969999313354492,0.0,21.414878845214844
30.001697540283203,210.6905975341797,1.7989999055862427,29.299633026123047,21.414878845214844
32.00149917602539,210.7658233642578,1.8070000410079956,271.9650573730469,21.414878845214844
34.00129699707031,211.0625762939453,1.8100000619888306,201.0075225830078,21.417430877685547
36.001399993896484,211.24441528320312,1.8129998445510864,138.52867126464844,21.416154861450195
38.00129699707031,211.4552764892578,1.819000005722046,127.23080444335938,21.4187068939209
40.001399993896484,211.758544921875,1.8269999027252197,162.6280517578125,21.4187068939209
42.0015983581543,212.34375,1.840999960899353,294.0297546386719,21.422216415405273
44.0016975402832,213.2991485595703,1.8629999160766602,704.1353149414062,21.41966438293457
46.001197814941406,214.4144744873047,1.8859999179840088,717.9617309570312,21.41232681274414
48.00149917602539,215.38172912597656,1.9079999923706055,660.4712524414062,21.42477035522461
50.00149917602539,216.3602294921875,1.9289997816085815,629.3674926757812,21.42508888244629
52.0010986328125,217.28424072265625,1.9499999284744263,626.4156494140625,21.423812866210938
54.0016975402832,218.15078735351562,1.9689998626708984,572.8771362304688,21.42508888244629
56.0016975402832,218.8716278076172,1.9879997968673706,577.2625122070312,21.42477035522461
58.001197814941406,219.6605987548828,2.006999969482422,554.9998168945312,21.42508888244629
60.00139617919922,220.35655212402344,2.0250000953674316,545.6568603515625,21.42604637145996
62.00149917602539,221.02764892578125,2.0429999828338623,534.3775634765625,21.427322387695312
64.0010986328125,221.64364624023438,2.06000018119812,521.244873046875,21.431150436401367
66.00160217285156,222.2904510498047,2.0769999027252197,514.8405151367188,21.42604637145996
68.00169372558594,222.87033081054688,2.0939998626708984,507.812744140625,21.430192947387695
70.00129699707031,223.37498474121094,2.110999822616577,501.10931396484375,21.430192947387695
72.00139617919922,223.91575622558594,2.127000093460083,492.8709716796875,21.428916931152344
