2024-08-20 14:47:39 UTC-7
-30acaaaa:19170784458:-7d4a

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.550948143005371,0.0,21.108718872070312
2.0,4.7718706130981445,842.2366333007812,21.1125431060791
4.0,5.195093631744385,626.029296875,21.138046264648438
6.0,5.547840118408203,588.8554077148438,21.178537368774414
8.0,5.877676010131836,534.063720703125,21.21935272216797
10.0,6.1681108474731445,464.8477783203125,21.256662368774414
12.0,6.424431800842285,406.7380065917969,21.289831161499023
14.0,6.6480913162231445,352.2569580078125,21.318857192993164
16.0,6.845374584197998,311.68963623046875,21.348203659057617
18.0,7.015737533569336,274.7795104980469,21.372447967529297
20.0,7.164332389831543,230.98410034179688,21.394140243530273
22.0,7.2913665771484375,198.75547790527344,21.409454345703125
24.0,7.400803565979004,169.5822296142578,21.42604637145996
26.0,7.494547367095947,148.9691925048828,21.442956924438477
28.0,7.576204776763916,129.26132202148438,21.455718994140625
30.0,7.646548271179199,105.7423095703125,21.468164443969727
32.0,7.705950736999512,96.0449447631836,21.474864959716797
34.0,7.757639408111572,82.558837890625,21.485076904296875
36.0,7.802015781402588,68.3432388305664,21.493694305419922
38.0,7.840802192687988,62.63117980957031,21.49911880493164
40.0,7.874172210693359,49.97670364379883,21.50518226623535
42.0,7.902693748474121,46.01893615722656,21.513160705566406
44.0,7.927453517913818,39.6351203918457,21.51539421081543
46.0,7.948786735534668,34.319862365722656,21.522096633911133
48.0,7.967494010925293,29.820907592773438,21.52592658996582
50.0,7.9835309982299805,24.255773544311523,21.53103256225586
52.0,7.9974517822265625,20.967788696289062,21.533586502075195
54.0,8.009105682373047,19.57171630859375,21.5361385345459
56.0,8.019550323486328,16.531139373779297,21.542522430419922
58.0,8.028532981872559,14.27779769897461,21.540925979614258
60.0,8.036396980285645,12.17929458618164,21.543479919433594
62.0,8.043286323547363,10.321557998657227,21.544755935668945
64.0,8.04897403717041,9.634340286254883,21.54762840270996
66.0,8.054183959960938,7.51446533203125,21.549863815307617
68.0,8.058451652526855,7.055896759033203,21.550182342529297
70.0,8.06234359741211,6.990899562835693,21.552417755126953
72.0,8.065751075744629,5.988007068634033,21.55624771118164
74.0,8.068936347961426,4.848735809326172,21.553693771362305
76.0,8.071462631225586,4.531250953674316,21.55529022216797
78.0,8.073772430419922,3.9996209144592285,21.557523727416992
80.0,8.075774192810059,4.220616817474365,21.560077667236328
82.0,8.077643394470215,2.783442258834839,21.560077667236328
84.0,8.079229354858398,2.4593868255615234,21.559120178222656
86.0,8.080623626708984,2.6469507217407227,21.560396194458008
88.0,8.081941604614258,1.1888505220413208,21.560396194458008
90.0,8.082727432250977,1.915664792060852,21.560396194458008
92.0,8.083596229553223,1.8545838594436646,21.562950134277344
94.0,8.084321022033691,1.1715248823165894,21.562950134277344
96.0,8.084954261779785,1.185286045074463,21.562950134277344
98.0,8.085537910461426,1.2115092277526855,21.565183639526367
100.0,8.085935592651367,1.0523934364318848,21.56262969970703
102.0,8.086522102355957,0.7427728772163391,21.564226150512695


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-64.94343566894531,0.0,0.0,21.56646156311035
2.0012998580932617,-64.86761474609375,0.047999996691942215,1731.380615234375,21.567737579345703
4.001299858093262,-62.64739990234375,0.15799999237060547,3217.719482421875,21.56646156311035
6.001200199127197,-56.591583251953125,0.3240000009536743,4844.6513671875,21.560396194458008
8.001199722290039,-47.2913703918457,0.5400000214576721,6333.83935546875,21.56646156311035
10.000899314880371,-35.51746368408203,0.7989999651908875,7650.900390625,21.567737579345703
12.001299858093262,-8.715957641601562,1.097000002861023,8817.26953125,21.56646156311035
14.00149917602539,43.733558654785156,1.4259998798370361,9824.5166015625,21.569013595581055
16.001300811767578,120.944091796875,1.553999900817871,6940.59521484375,21.568056106567383
18.00119972229004,181.35609436035156,1.553999900817871,5392.32275390625,21.569013595581055
20.001100540161133,204.2225341796875,1.553999900817871,4696.1689453125,21.57061004638672
22.00119972229004,207.2261505126953,1.553999900817871,4159.21142578125,21.569013595581055
24.000999450683594,207.6484832763672,1.553999900817871,2291.959228515625,21.57061004638672
26.001100540161133,207.8326873779297,1.553999900817871,0.0,21.569334030151367
28.00149917602539,207.958251953125,1.553999900817871,0.0,21.57061004638672
30.001399993896484,208.0370330810547,1.555999994277954,39.366966247558594,21.572845458984375
32.00120162963867,208.11936950683594,1.5589998960494995,69.33033752441406,21.571887969970703
34.000999450683594,208.22657775878906,1.562000036239624,78.63274383544922,21.57156753540039
36.00130081176758,208.3687286376953,1.565999984741211,98.1009292602539,21.57156753540039
38.00130081176758,208.6761474609375,1.5740000009536743,160.2650146484375,21.57061004638672
40.00130081176758,209.20034790039062,1.584999918937683,323.2383117675781,21.571887969970703
42.00149917602539,210.17173767089844,1.6049998998641968,720.04833984375,21.574121475219727
44.00120162963867,211.64718627929688,1.6309998035430908,811.4913940429688,21.574121475219727
46.001102447509766,212.55284118652344,1.6510000228881836,640.2254638671875,21.574121475219727
48.00130081176758,213.82986450195312,1.6749999523162842,690.0202026367188,21.575397491455078
50.001399993896484,214.84628295898438,1.6979998350143433,677.0469360351562,21.572845458984375
52.00120162963867,215.94027709960938,1.7190001010894775,649.7442016601562,21.57571792602539
54.00149917602539,216.72686767578125,1.7400000095367432,633.2822265625,21.57571792602539
56.00130081176758,217.58987426757812,1.7599999904632568,604.5159301757812,21.574440002441406
58.001102447509766,218.3498077392578,1.7789998054504395,576.032958984375,21.569334030151367
60.00130081176758,219.16778564453125,1.7979999780654907,564.777587890625,21.574440002441406
62.00130081176758,219.86434936523438,1.815999984741211,557.3740844726562,21.576993942260742
64.00129699707031,220.51588439941406,1.8339999914169312,547.0931396484375,21.575397491455078
66.00139617919922,221.2645721435547,1.8519999980926514,527.4995727539062,21.575397491455078
68.00139617919922,221.8231201171875,1.8690000772476196,523.9966430664062,21.577951431274414
70.0010986328125,222.3828582763672,1.8859999179840088,514.8644409179688,21.575397491455078
72.0011978149414,222.97694396972656,1.9029998779296875,503.22509765625,21.57571792602539
74.0011978149414,223.5882110595703,1.9199998378753662,497.94775390625,21.576993942260742
76.0011978149414,223.9939422607422,1.935999870300293,492.7392883300781,21.577951431274414
78.00149536132812,224.54776000976562,1.9519999027252197,490.7042541503906,21.575397491455078
80.00129699707031,225.10986328125,1.9689998626708984,484.3511962890625,21.574440002441406
82.0010986328125,225.53810119628906,1.9850000143051147,482.605224609375,21.576993942260742
84.0011978149414,226.02378845214844,1.9999998807907104,475.2052917480469,21.5792293548584
86.0011978149414,226.44078063964844,2.0160000324249268,473.7921142578125,21.576993942260742
88.0011978149414,226.8838348388672,2.0319998264312744,471.1330871582031,21.57571792602539
90.00149536132812,227.3274688720703,2.0480000972747803,470.6032409667969,21.57571792602539
92.00149536132812,227.76992797851562,2.062999963760376,467.667236328125,21.57571792602539
94.00090026855469,228.19224548339844,2.0789997577667236,470.3830261230469,21.576993942260742
96.00129699707031,228.6258087158203,2.0939998626708984,467.9098815917969,21.577951431274414
98.0010986328125,228.9290771484375,2.0989999771118164,425.2699890136719,21.576993942260742
100.00099182128906,229.01614379882812,2.0989999771118164,375.42266845703125,21.577951431274414
102.00149536132812,229.0309600830078,2.0989999771118164,336.03485107421875,21.5792293548584
104.00129699707031,229.05938720703125,2.0989999771118164,284.85638427734375,21.574440002441406
106.00090026855469,229.0611572265625,2.0989999771118164,121.2100830078125,21.57571792602539
108.0010986328125,229.07122802734375,2.0989999771118164,8.969175338745117,21.578271865844727
108.7012939453125,229.08721923828125,2.0989999771118164,8.389790534973145,21.576993942260742
