2024-08-20 09:13:55 UTC-7
-30acaaaa:19170784458:-7fb5

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.555075645446777,0.0,18.749849319458008
2.0,4.7229743003845215,754.0820922851562,18.65105438232422
4.0,5.139645099639893,639.4551391601562,18.45101547241211
6.0,5.504958152770996,598.4428100585938,18.185314178466797
8.0,5.8503265380859375,570.6474609375,17.914752960205078
10.0,6.170078754425049,509.3888854980469,17.660499572753906
12.0,6.450680255889893,425.60540771484375,17.422203063964844
14.0,6.683629512786865,361.0375061035156,17.20613670349121
16.0,6.886476993560791,308.6531066894531,17.00217628479004
18.0,7.060719013214111,266.5797424316406,16.82037925720215
20.0,7.208776473999023,220.16871643066406,16.657882690429688
22.0,7.333082675933838,189.4583282470703,16.503326416015625
24.0,7.437323093414307,162.29257202148438,16.362363815307617
26.0,7.528585910797119,139.9558868408203,16.235292434692383
28.0,7.605646133422852,114.95764923095703,16.12178611755371
30.0,7.670874118804932,97.50593566894531,16.019943237304688
32.0,7.72643518447876,82.0605697631836,15.929754257202148
34.0,7.773423671722412,73.80966186523438,15.84901237487793
36.0,7.814700603485107,63.1048698425293,15.774885177612305
38.0,7.8501715660095215,53.5248908996582,15.708621978759766
40.0,7.8803486824035645,45.703636169433594,15.650849342346191
42.0,7.9062275886535645,37.94633102416992,15.59810733795166
44.0,7.928371429443359,32.68537902832031,15.555418014526367
46.0,7.9471940994262695,27.935298919677734,15.510222434997559
48.0,7.9631452560424805,26.06932830810547,15.473819732666016
50.0,7.977442741394043,21.015146255493164,15.443381309509277
52.0,7.989482402801514,19.66458511352539,15.41231918334961
54.0,8.000021934509277,15.22252368927002,15.38439655303955
56.0,8.008890151977539,13.982040405273438,15.363377571105957
58.0,8.016368865966797,12.001214027404785,15.340476989746094
60.0,8.023177146911621,9.756794929504395,15.324480056762695
62.0,8.028934478759766,8.48698616027832,15.307855606079102
64.0,8.034039497375488,7.358616352081299,15.292799949645996
66.0,8.038373947143555,7.082180023193359,15.280254364013672
68.0,8.042387008666992,5.4760518074035645,15.270218849182129
70.0,8.045669555664062,5.059502601623535,15.263005256652832
72.0,8.048619270324707,4.981811046600342,15.252655982971191
74.0,8.051105499267578,4.566755294799805,15.246383666992188
76.0,8.05325698852539,3.80281662940979,15.237603187561035
78.0,8.055298805236816,3.1740264892578125,15.232898712158203
80.0,8.057044982910156,2.0635762214660645,15.226627349853516
82.0,8.05841064453125,2.0558481216430664,15.22411823272705
84.0,8.059791564941406,1.4906364679336548,15.220355033874512
86.0,8.060819625854492,2.9724249839782715,15.219100952148438
88.0,8.061888694763184,1.3890527486801147,15.215024948120117
90.0,8.062451362609863,0.7569697499275208,15.215337753295898
92.0,8.063061714172363,1.356913685798645,15.211261749267578
94.0,8.063802719116211,1.0103039741516113,15.211261749267578
96.0,8.064166069030762,0.9140757918357849,15.209066390991211
98.0,8.064730644226074,0.6486861705780029,15.211575508117676


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-62.28487014770508,0.0,0.0,15.214083671569824
2.0016000270843506,-62.27598571777344,0.047999996691942215,1731.380615234375,15.212515830993652
4.001299858093262,-60.657623291015625,0.15699999034404755,3217.719482421875,15.216279029846191
6.001199722290039,-56.21483612060547,0.3240000009536743,4847.84326171875,15.216279029846191
8.001299858093262,-50.71289825439453,0.5400000214576721,6330.88818359375,15.215024948120117
10.001199722290039,-44.843109130859375,0.7989999651908875,7649.5966796875,15.221296310424805
12.001500129699707,-37.24480438232422,1.097000002861023,8817.775390625,15.221610069274902
14.001500129699707,-22.369321823120117,1.4259998798370361,9823.603515625,15.228822708129883
16.00160026550293,34.553897857666016,1.7590000629425049,10046.9423828125,15.236661911010742
18.001001358032227,152.56680297851562,1.8809999227523804,7911.5908203125,15.24795150756836
20.001100540161133,199.2968292236328,1.8809999227523804,6744.25634765625,15.2514009475708
22.001100540161133,205.43795776367188,1.8809999227523804,5877.10546875,15.269277572631836
24.001399993896484,206.23817443847656,1.8809999227523804,5207.53857421875,15.279000282287598
26.001399993896484,206.54676818847656,1.8809999227523804,2427.631591796875,15.28684139251709
28.001399993896484,206.74815368652344,1.8809999227523804,0.0,15.297818183898926
30.001399993896484,206.88084411621094,1.8809999227523804,0.0,15.304405212402344
32.001197814941406,206.9844970703125,1.8859999179840088,122.40280151367188,15.31444263458252
34.000999450683594,207.13375854492188,1.8899999856948853,145.23617553710938,15.321656227111816
36.00129699707031,207.33514404296875,1.8930000066757202,112.10443115234375,15.327930450439453
38.00149917602539,207.55075073242188,1.897999882698059,116.31401062011719,15.334517478942871
40.00139617919922,207.9061279296875,1.9059998989105225,159.2352294921875,15.340790748596191
42.0015983581543,208.3776092529297,1.9189997911453247,291.2701416015625,15.347064971923828
44.00129699707031,209.20211791992188,1.9399998188018799,694.9304809570312,15.350515365600586
46.000999450683594,210.54312133789062,1.966999888420105,848.9220581054688,15.35584831237793
48.00129699707031,211.7330780029297,1.9930000305175781,785.6268310546875,15.361808776855469
50.00149917602539,212.83656311035156,2.0179998874664307,737.208251953125,15.365572929382324
52.00139617919922,213.90272521972656,2.0409998893737793,706.8486328125,15.369651794433594
54.0015983581543,214.85989379882812,2.062999963760376,672.980712890625,15.37467098236084
56.00139617919922,215.87631225585938,2.0850000381469727,651.7379760742188,15.38188648223877
58.0010986328125,216.63209533691406,2.1059999465942383,631.3291015625,15.38188648223877
60.001197814941406,217.40032958984375,2.125999927520752,613.0917358398438,15.384710311889648
62.00139617919922,218.16026306152344,2.1449997425079346,579.6019897460938,15.389415740966797
64.00139617919922,218.8236541748047,2.1640000343322754,575.868896484375,15.39569091796875
66.00160217285156,219.49000549316406,2.183000087738037,561.4855346679688,15.396004676818848
68.00149536132812,220.091796875,2.2009999752044678,553.1026000976562,15.403220176696777
70.0011978149414,220.740966796875,2.2189998626708984,538.1136474609375,15.408554077148438
72.00129699707031,221.3279571533203,2.236999750137329,527.1085205078125,15.41357421875
74.0011978149414,221.8379364013672,2.253999948501587,519.4663696289062,15.41482925415039
76.00139617919922,222.34909057617188,2.2709999084472656,509.71246337890625,15.419849395751953
78.00160217285156,222.87744140625,2.2879998683929443,504.6936340332031,15.423614501953125
80.00149536132812,223.37319946289062,2.303999900817871,501.11199951171875,15.4270658493042
82.0011978149414,223.83224487304688,2.32099986076355,494.3175354003906,15.431144714355469
84.00129699707031,224.31320190429688,2.3369998931884766,490.183349609375,15.435851097106934
86.00139617919922,224.7704620361328,2.3529999256134033,488.61639404296875,15.439929962158203
88.0011978149414,225.1803436279297,2.36899995803833,481.4192199707031,15.444636344909668
90.00160217285156,225.6613006591797,2.384999990463257,480.3221130371094,15.448402404785156
92.00149536132812,226.05992126464844,2.4009997844696045,481.47271728515625,15.4559326171875
94.0011978149414,226.47454833984375,2.4170000553131104,473.9596862792969,15.454991340637207
96.00139617919922,226.8394012451172,2.432999849319458,470.7181701660156,15.453736305236816
98.00139617919922,227.22796630859375,2.449000120162964,470.6820983886719,15.46471881866455
