2024-08-20 11:57:15 UTC-7
-30acaaaa:19170784458:-7ebe

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.522108554840088,0.0,21.01022720336914
2.0,4.797457218170166,826.7857666015625,21.01277732849121
4.0,5.239019870758057,680.6026611328125,21.03476905822754
6.0,5.622146129608154,613.2808837890625,21.070148468017578
8.0,5.961928367614746,544.6619873046875,21.10106658935547
10.0,6.26301908493042,484.3162841796875,21.132627487182617
12.0,6.527007102966309,407.9765319824219,21.160682678222656
14.0,6.747683525085449,352.9492492675781,21.183958053588867
16.0,6.933964252471924,304.7484436035156,21.199262619018555
18.0,7.0984344482421875,248.67198181152344,21.226049423217773
20.0,7.2332634925842285,213.84120178222656,21.240079879760742
22.0,7.349743366241455,184.49264526367188,21.252836227416992
24.0,7.446698188781738,150.03294372558594,21.266550064086914
26.0,7.530325412750244,128.25942993164062,21.275480270385742
28.0,7.599815845489502,110.05701446533203,21.28727912902832
30.0,7.659317493438721,93.79016876220703,21.293659210205078
32.0,7.710392951965332,74.87590789794922,21.300994873046875
34.0,7.751908779144287,68.60537719726562,21.30864906311035
36.0,7.788475513458252,55.72600555419922,21.312795639038086
38.0,7.819386959075928,48.7478141784668,21.317899703979492
40.0,7.8453264236450195,39.472232818603516,21.32427978515625
42.0,7.8668413162231445,35.140567779541016,21.330339431762695
44.0,7.885407447814941,28.092266082763672,21.33448600769043
46.0,7.901278018951416,24.181650161743164,21.328105926513672
48.0,7.914751052856445,21.258169174194336,21.339590072631836
50.0,7.926185607910156,17.62449073791504,21.34309959411621
52.0,7.935925006866455,14.847806930541992,21.345970153808594
54.0,7.944189071655273,12.058894157409668,21.346927642822266
56.0,7.951267242431641,11.960503578186035,21.35107421875
58.0,7.957608699798584,9.48181438446045,21.35235023498535
60.0,7.9629693031311035,8.479668617248535,21.353626251220703
62.0,7.9675822257995605,7.358896255493164,21.35235023498535
64.0,7.971637725830078,6.687265396118164,21.355857849121094
66.0,7.974995136260986,6.1267008781433105,21.357133865356445
68.0,7.9781413078308105,4.36646032333374,21.357454299926758
70.0,7.980862140655518,3.9268574714660645,21.35968589782715
72.0,7.983027458190918,3.35027813911438,21.36000633239746
74.0,7.9849395751953125,2.9553818702697754,21.362558364868164
76.0,7.9867448806762695,2.3126657009124756,21.363513946533203
78.0,7.988168716430664,1.7721316814422607,21.362558364868164
80.0,7.989432334899902,2.2492921352386475,21.363513946533203
82.0,7.990631103515625,1.501537799835205,21.362558364868164
84.0,7.99153995513916,1.3869097232818604,21.36861801147461
86.0,7.992371082305908,1.061117172241211,21.36766242980957
88.0,7.993180751800537,1.04038667678833,21.36989402770996
90.0,7.993684768676758,1.1463769674301147,21.368938446044922
92.0,7.994215965270996,1.073570728302002,21.368938446044922
94.0,7.994595527648926,1.0499588251113892,21.371490478515625
96.0,7.9951934814453125,0.8124586939811707,21.36989402770996


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-59.609718322753906,0.0,0.0,21.372766494750977
2.001499891281128,-59.57002639770508,0.047999996691942215,1731.380615234375,21.375
4.001699447631836,-57.95344543457031,0.15699999034404755,3217.719482421875,21.375
6.001399993896484,-53.5799674987793,0.3240000009536743,4846.33154296875,21.368938446044922
8.00149917602539,-48.53001403808594,0.5400000214576721,6331.56884765625,21.37531852722168
10.001199722290039,-43.19395446777344,0.7989999651908875,7653.099609375,21.375
12.00149917602539,-35.76092529296875,1.097000002861023,8815.9501953125,21.377870559692383
14.001599311828613,-18.630321502685547,1.4259998798370361,9821.94140625,21.37627601623535
16.001598358154297,57.483150482177734,1.7590000629425049,10049.1201171875,21.377552032470703
18.001598358154297,169.97227478027344,1.7979999780654907,7960.22314453125,21.380422592163086
20.001298904418945,203.87425231933594,1.7979999780654907,6828.35546875,21.381380081176758
22.001298904418945,208.32786560058594,1.7979999780654907,5978.29931640625,21.381380081176758
24.00149917602539,208.90655517578125,1.7979999780654907,4949.87158203125,21.385208129882812
26.00149917602539,209.10498046875,1.7979999780654907,1537.470947265625,21.38425064086914
28.001399993896484,209.2074432373047,1.7979999780654907,-0.0,21.387760162353516
30.001598358154297,209.29037475585938,1.7989999055862427,29.159629821777344,21.385526657104492
32.001399993896484,209.35848999023438,1.8070000410079956,241.12496948242188,21.387760162353516
34.00120162963867,209.55039978027344,1.809000015258789,164.7997283935547,21.386802673339844
36.001399993896484,209.73756408691406,1.8129998445510864,130.64378356933594,21.389354705810547
38.0015983581543,209.93954467773438,1.819000005722046,135.18556213378906,21.389354705810547
40.00149917602539,210.33758544921875,1.8289999961853027,198.8455047607422,21.3906307220459
42.00149917602539,210.98854064941406,1.8449997901916504,416.0612487792969,21.394140243530273
44.001399993896484,212.0831298828125,1.8690000772476196,764.7882690429688,21.392864227294922
46.00130081176758,213.37022399902344,1.8930000066757202,740.0599975585938,21.394460678100586
48.00149917602539,214.4269256591797,1.9159998893737793,693.75,21.394140243530273
50.0015983581543,215.49722290039062,1.9379998445510864,658.7167358398438,21.396692276000977
52.00149917602539,216.41412353515625,1.9589999914169312,633.859130859375,21.394460678100586
54.0016975402832,217.24099731445312,1.9789999723434448,596.0337524414062,21.397968292236328
56.001399993896484,218.07083129882812,1.999000072479248,599.9998779296875,21.39701271057129
58.00130081176758,218.8710479736328,2.0179998874664307,581.7716064453125,21.39701271057129
60.00149917602539,219.5770721435547,2.0369999408721924,554.8712768554688,21.397968292236328
62.001399993896484,220.2854766845703,2.054999828338623,547.6098022460938,21.39701271057129
64.00140380859375,220.95361328125,2.072999954223633,534.7669067382812,21.399564743041992
66.00170135498047,221.55836486816406,2.0899999141693115,525.0255126953125,21.394140243530273
68.00160217285156,222.11512756347656,2.1069998741149902,515.3817138671875,21.397968292236328
70.0010986328125,222.70684814453125,2.123999834060669,509.4112243652344,21.402116775512695
72.00140380859375,223.2659912109375,2.1410000324249268,500.66339111328125,21.400522232055664
