2024-08-20 09:47:16 UTC-7
-30acaaaa:19170784458:-7f8c

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.614199638366699,0.0,21.074291229248047
2.0,4.833920001983643,922.8479614257812,21.078115463256836
4.0,5.333510398864746,845.634521484375,21.09979248046875
6.0,5.810962677001953,775.7830810546875,21.13390350341797
8.0,6.2342448234558105,630.5972290039062,21.16610336303711
10.0,6.570762634277344,504.8500671386719,21.200220108032227
12.0,6.840266704559326,397.036376953125,21.233701705932617
14.0,7.054444313049316,315.1943359375,21.26272201538086
16.0,7.223789691925049,255.1070556640625,21.28441047668457
18.0,7.361038684844971,212.6435546875,21.30641746520996
20.0,7.474388122558594,164.4906463623047,21.32651138305664
22.0,7.5634260177612305,133.6576385498047,21.344375610351562
24.0,7.635700225830078,106.12657928466797,21.36000633239746
26.0,7.6933794021606445,89.8417739868164,21.374042510986328
28.0,7.741255760192871,71.6386947631836,21.387760162353516
30.0,7.780946731567383,59.745819091796875,21.396692276000977
32.0,7.81280517578125,48.124568939208984,21.406902313232422
34.0,7.838358402252197,39.994842529296875,21.413602828979492
36.0,7.859317302703857,32.0477409362793,21.422216415405273
38.0,7.876358985900879,25.879657745361328,21.428598403930664
40.0,7.889885902404785,21.006969451904297,21.434980392456055
42.0,7.90155553817749,17.534908294677734,21.44040298461914
44.0,7.911189079284668,14.738885879516602,21.44678497314453
46.0,7.91895055770874,13.062104225158691,21.45061492919922
48.0,7.92578649520874,10.34851360321045,21.453166961669922
50.0,7.9314751625061035,8.797135353088379,21.456676483154297
52.0,7.936013221740723,7.199892997741699,21.462100982666016
54.0,7.939973831176758,5.912294864654541,21.463058471679688
56.0,7.9432196617126465,5.718851089477539,21.466888427734375
58.0,7.946110248565674,4.019052982330322,21.466888427734375
60.0,7.94848108291626,3.8269529342651367,21.46976089477539
62.0,7.95054292678833,3.241413116455078,21.473270416259766
64.0,7.952305793762207,2.232865333557129,21.474546432495117
66.0,7.953857421875,1.5102925300598145,21.474864959716797
68.0,7.955172061920166,2.5358831882476807,21.478694915771484
70.0,7.956056594848633,2.2270164489746094,21.479970932006836
72.0,7.9571332931518555,1.525081992149353,21.478694915771484
74.0,7.958030700683594,0.9808207750320435,21.48220443725586
76.0,7.958377838134766,1.3144303560256958,21.48220443725586
78.0,7.958869934082031,1.2913596630096436,21.484758377075195
80.0,7.95961856842041,0.9667499661445618,21.483800888061523
82.0,7.960178852081299,1.0093532800674438,21.4873104095459
84.0,7.960474967956543,0.8544473052024841,21.4873104095459
86.0,7.960885047912598,0.7575904130935669,21.489864349365234


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-57.65548324584961,0.0,0.0,21.48763084411621
2.001300096511841,-57.5980224609375,0.047999996691942215,1731.380615234375,21.48763084411621
4.00160026550293,-55.977294921875,0.15799999237060547,3217.719482421875,21.488588333129883
6.001799583435059,-51.1678352355957,0.3240000009536743,4844.6513671875,21.489864349365234
8.001799583435059,-45.37623977661133,0.5400000214576721,6335.33837890625,21.490182876586914
10.001399993896484,-39.53548812866211,0.7989999651908875,7652.0849609375,21.490182876586914
12.001500129699707,-33.193016052246094,1.097000002861023,8818.2470703125,21.491458892822266
14.001199722290039,-24.757734298706055,1.4259998798370361,9813.63671875,21.493694305419922
16.001399993896484,-5.94904088973999,1.7590000629425049,10053.234375,21.491458892822266
18.00149917602539,67.94575500488281,2.0920000076293945,9991.109375,21.494970321655273
20.001598358154297,172.58737182617188,2.115000009536743,7484.73876953125,21.493694305419922
22.001800537109375,202.02621459960938,2.115000009536743,6433.0712890625,21.494970321655273
24.001300811767578,205.49008178710938,2.115000009536743,5640.53173828125,21.49911880493164
26.001300811767578,206.02020263671875,2.115000009536743,4776.01513671875,21.49911880493164
28.001399993896484,206.2642364501953,2.115000009536743,1423.6912841796875,21.500394821166992
30.001399993896484,206.4134979248047,2.115000009536743,0.0,21.501352310180664
32.001800537109375,206.52308654785156,2.115999698638916,29.124969482421875,21.500394821166992
34.00149917602539,206.62435913085938,2.121999740600586,162.85714721679688,21.500394821166992
36.00149917602539,206.8186492919922,2.125,125.36084747314453,21.500394821166992
38.00160217285156,207.01113891601562,2.128000020980835,109.67011260986328,21.502948760986328
40.001399993896484,207.2504425048828,2.134000062942505,122.952392578125,21.50390625
42.00170135498047,207.71717834472656,2.1430001258850098,194.99029541015625,21.502628326416016
44.00170135498047,208.38710021972656,2.1589999198913574,414.4453430175781,21.50390625
46.00160217285156,209.5154571533203,2.183000087738037,755.4212036132812,21.502948760986328
48.00170135498047,210.98202514648438,2.2100000381469727,841.650634765625,21.50390625
50.00160217285156,212.41009521484375,2.2350001335144043,759.0689086914062,21.506458282470703
52.001399993896484,213.64031982421875,2.259000062942505,718.8990478515625,21.506458282470703
54.00160217285156,214.8131103515625,2.2819998264312744,678.28759765625,21.50901222229004
56.00170135498047,215.7773895263672,2.30299973487854,649.0868530273438,21.50390625
58.00149917602539,216.76300048828125,2.3239998817443848,627.451904296875,21.508054733276367
60.00160217285156,217.5892791748047,2.3439998626708984,596.0337524414062,21.506776809692383
62.00160217285156,218.4285888671875,2.36299991607666,594.4833984375,21.50933074951172
64.00130462646484,219.16246032714844,2.381999969482422,566.0980834960938,21.51028823852539
66.00160217285156,219.89041137695312,2.4009997844696045,556.2867431640625,21.511564254760742
68.00170135498047,220.5484619140625,2.4189999103546143,543.7216186523438,21.508054733276367
70.00150299072266,221.29299926757812,2.435999870300293,530.8253173828125,21.508054733276367
72.00170135498047,221.84681701660156,2.4539997577667236,522.5302734375,21.50901222229004
74.00150299072266,222.44149780273438,2.4709999561309814,513.3850708007812,21.51028823852539
76.00139617919922,223.02255249023438,2.486999750137329,501.9669494628906,21.50901222229004
78.00160217285156,223.62374877929688,2.503999948501587,497.92987060546875,21.51028823852539
80.00170135498047,224.1455841064453,2.5199999809265137,492.79901123046875,21.50901222229004
82.00160217285156,224.64962768554688,2.5359997749328613,487.48809814453125,21.511884689331055
84.00170135498047,225.22535705566406,2.552999973297119,485.15594482421875,21.51028823852539
86.00150299072266,225.67552185058594,2.568000078201294,478.7709045410156,21.512842178344727
88.00139617919922,226.1540985107422,2.5840001106262207,476.75262451171875,21.50901222229004
90.00150299072266,226.58767700195312,2.5999999046325684,474.7668151855469,21.50933074951172
92.00150299072266,227.08522033691406,2.615999937057495,469.3814697265625,21.512842178344727
94.00160217285156,227.5241241455078,2.631999969482422,471.52569580078125,21.513160705566406
96.00180053710938,227.96656799316406,2.6469998359680176,467.7982177734375,21.512842178344727
98.00160217285156,228.400146484375,2.6630001068115234,468.1282958984375,21.51028823852539
100.00139617919922,228.80291748046875,2.6750001907348633,456.8342590332031,21.511884689331055
102.00160217285156,228.9971923828125,2.6750001907348633,399.80889892578125,21.511884689331055
104.00130462646484,229.05642700195312,2.6750001907348633,355.44024658203125,21.513160705566406
106.00150299072266,229.07537841796875,2.6750001907348633,319.9355163574219,21.511564254760742
108.00180053710938,229.09017944335938,2.6750001907348633,208.983154296875,21.512842178344727
110.00139617919922,229.12098693847656,2.6750001907348633,41.009979248046875,21.511884689331055
111.70149993896484,229.11802673339844,2.6750001907348633,8.404687881469727,21.511884689331055
