2024-08-20 15:23:50 UTC-7
-30acaaaa:19170784458:-7cf6

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.56502628326416,0.0,21.36000633239746
2.0,4.833988189697266,809.7899780273438,21.35968589782715
4.0,5.265937805175781,665.5934448242188,21.380422592163086
6.0,5.633638381958008,599.8279418945312,21.412006378173828
8.0,5.970972061157227,550.8419189453125,21.442956924438477
10.0,6.271878719329834,484.5772705078125,21.47582244873047
12.0,6.539270877838135,425.3023986816406,21.500394821166992
14.0,6.771315097808838,363.1333312988281,21.52465057373047
16.0,6.971808433532715,318.0477600097656,21.54635238647461
18.0,7.143356800079346,263.28961181640625,21.56550407409668
20.0,7.288338661193848,229.096435546875,21.5817813873291
22.0,7.413989067077637,197.80169677734375,21.597105026245117
24.0,7.520248889923096,161.20252990722656,21.6124267578125
26.0,7.6094651222229,136.60003662109375,21.620088577270508
28.0,7.684570789337158,116.39753723144531,21.63062286376953
30.0,7.748490333557129,98.14877319335938,21.63828468322754
32.0,7.802048206329346,83.36903381347656,21.648181915283203
34.0,7.847418785095215,69.79938507080078,21.657121658325195
36.0,7.885880947113037,58.18408203125,21.661272048950195
38.0,7.918065071105957,50.12469482421875,21.665103912353516
40.0,7.945876598358154,44.98744583129883,21.672765731811523
42.0,7.969526290893555,37.70077133178711,21.67915153503418
44.0,7.989871501922607,32.1300048828125,21.681705474853516
46.0,8.00706958770752,26.837915420532227,21.687772750854492
48.0,8.021815299987793,22.745426177978516,21.691604614257812
50.0,8.034196853637695,19.808935165405273,21.691604614257812
52.0,8.044919967651367,16.332340240478516,21.695755004882812
54.0,8.054030418395996,13.528474807739258,21.699586868286133
56.0,8.061702728271484,11.657782554626465,21.700544357299805
58.0,8.068167686462402,10.661574363708496,21.70214080810547
60.0,8.073864936828613,9.7719144821167,21.70693016052246
62.0,8.078886985778809,7.786515235900879,21.70693016052246
64.0,8.083174705505371,6.748175144195557,21.70948600769043
66.0,8.086665153503418,5.876267910003662,21.712039947509766
68.0,8.08983325958252,4.772314071655273,21.711082458496094
70.0,8.09259033203125,4.941229343414307,21.71331787109375
72.0,8.095147132873535,3.709688186645508,21.7145938873291
74.0,8.097111701965332,4.298252105712891,21.71331787109375
76.0,8.098958015441895,3.3317787647247314,21.716190338134766
78.0,8.100581169128418,2.0523014068603516,21.716190338134766
80.0,8.101780891418457,2.4759628772735596,21.71746826171875
82.0,8.103047370910645,1.870132327079773,21.719703674316406
84.0,8.104082107543945,1.9135699272155762,21.718746185302734
86.0,8.104826927185059,1.6574822664260864,21.718746185302734
88.0,8.105674743652344,1.6412990093231201,21.718746185302734
90.0,8.106358528137207,0.9366104602813721,21.72130012512207
92.0,8.106767654418945,1.221379041671753,21.72098159790039
94.0,8.107222557067871,1.0172789096832275,21.722257614135742
96.0,8.107736587524414,0.8022531270980835,21.723854064941406


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-66.20401000976562,0.0,0.0,21.722578048706055
2.0013999938964844,-66.18327331542969,0.047999996691942215,1731.380615234375,21.726089477539062
4.001500129699707,-64.36054229736328,0.15799999237060547,3217.719482421875,21.72130012512207
6.001699924468994,-59.74477767944336,0.3240000009536743,4844.6513671875,21.72513198852539
8.001700401306152,-53.582340240478516,0.5400000214576721,6333.83935546875,21.723854064941406
10.001199722290039,-45.888641357421875,0.7989999651908875,7650.900390625,21.727367401123047
12.001399993896484,-31.951417922973633,1.097000002861023,8815.9501953125,21.723854064941406
14.001199722290039,7.402730941772461,1.4259998798370361,9815.541015625,21.72481346130371
16.00119972229004,105.9390640258789,1.6649998426437378,8945.810546875,21.727367401123047
18.001598358154297,180.24075317382812,1.6659998893737793,6906.8544921875,21.72864532470703
20.00149917602539,203.75518798828125,1.6659998893737793,5964.9453125,21.72896385192871
22.00139808654785,207.50335693359375,1.6659998893737793,5249.1083984375,21.730241775512695
24.001298904418945,207.93930053710938,1.6659998893737793,3429.737548828125,21.727685928344727
26.00119972229004,208.1004180908203,1.6659998893737793,298.8019714355469,21.731199264526367
28.00119972229004,208.17681884765625,1.6659998893737793,0.0,21.731199264526367
30.001497268676758,208.22125244140625,1.6690000295639038,67.44831085205078,21.731517791748047
32.00170135498047,208.29054260253906,1.6739999055862427,143.9418487548828,21.731517791748047
34.00149917602539,208.4178924560547,1.6759999990463257,112.8312759399414,21.734073638916016
36.00130081176758,208.56300354003906,1.679999828338623,105.62801361083984,21.733753204345703
38.00130081176758,208.76617431640625,1.6859997510910034,129.01905822753906,21.733753204345703
40.00120162963867,209.12156677246094,1.6969999074935913,201.51303100585938,21.735031127929688
42.00149917602539,209.97686767578125,1.712999939918518,484.4827575683594,21.734073638916016
44.00170135498047,211.09278869628906,1.7379999160766602,779.5169677734375,21.733753204345703
46.00149917602539,212.51730346679688,1.7629998922348022,775.658935546875,21.7353515625
48.0015983581543,213.58819580078125,1.7869998216629028,718.7236938476562,21.735031127929688
50.00130081176758,214.6703643798828,1.8100000619888306,682.8455200195312,21.733753204345703
52.00120162963867,215.6346435546875,1.8320000171661377,644.146240234375,21.73662757873535
54.001399993896484,216.57997131347656,1.8519999980926514,618.9566040039062,21.737905502319336
56.00149917602539,217.35235595703125,1.872999906539917,625.2686767578125,21.734073638916016
58.00149917602539,218.24378967285156,1.8919999599456787,567.9263916015625,21.73662757873535
60.0016975402832,219.0564422607422,1.9109998941421509,576.3009033203125,21.737586975097656
62.00149917602539,219.69850158691406,1.9299999475479126,554.5065307617188,21.737586975097656
64.0010986328125,220.2854766845703,1.9479999542236328,546.8466796875,21.740459442138672
66.00149536132812,221.00335693359375,1.9660000801086426,534.0828857421875,21.737586975097656
68.00149536132812,221.52696228027344,1.9829999208450317,523.3861694335938,21.738862991333008
70.00149536132812,222.18324279785156,1.9999998807907104,517.1231689453125,21.737905502319336
72.00169372558594,222.74298095703125,2.0169999599456787,507.2209167480469,21.738862991333008
