2024-08-20 11:04:01 UTC-7
-30acaaaa:19170784458:-7f36

pH Measure.1
Time [s],Measured value,dU/dt [mV/min],Temperature [°C]
0.0,4.393193244934082,0.0,21.22317886352539
2.0,4.7253875732421875,903.3397827148438,21.218076705932617
4.0,5.173464298248291,631.5729370117188,21.22317886352539
6.0,5.505128860473633,565.23388671875,21.231151580810547
8.0,5.81419563293457,485.30975341796875,21.243906021118164
10.0,6.084479331970215,427.3622741699219,21.257619857788086
12.0,6.319191932678223,378.6073913574219,21.26304054260254
14.0,6.525851249694824,332.2738037109375,21.269420623779297
16.0,6.707771301269531,283.3949890136719,21.280582427978516
18.0,6.863888740539551,248.69187927246094,21.28441047668457
20.0,7.000542163848877,211.89720153808594,21.289831161499023
22.0,7.117650985717773,188.4019317626953,21.292064666748047
24.0,7.219976425170898,161.2757568359375,21.29716682434082
26.0,7.3088297843933105,138.5295867919922,21.300994873046875
28.0,7.383886337280273,121.5248031616211,21.302589416503906
30.0,7.451024055480957,109.97067260742188,21.308969497680664
32.0,7.511262893676758,89.32784271240234,21.30864906311035
34.0,7.561185359954834,78.63459777832031,21.310243606567383
36.0,7.604426860809326,68.4525146484375,21.31502914428711
38.0,7.641387462615967,55.37159729003906,21.312795639038086
40.0,7.673173904418945,51.770713806152344,21.31630516052246
42.0,7.701053142547607,44.77908706665039,21.31662368774414
44.0,7.725771903991699,39.7794303894043,21.317899703979492
46.0,7.747330188751221,33.511962890625,21.320133209228516
48.0,7.766012191772461,30.13336753845215,21.320133209228516
50.0,7.782380104064941,25.235353469848633,21.321727752685547
52.0,7.796367645263672,21.57208824157715,21.3230037689209
54.0,7.808576583862305,19.403324127197266,21.32427978515625
56.0,7.819273948669434,16.394630432128906,21.32523536682129
58.0,7.828402519226074,16.245033264160156,21.327787399291992
60.0,7.836909294128418,13.012413024902344,21.32651138305664
62.0,7.844198703765869,11.18235969543457,21.3255558013916
64.0,7.850566387176514,9.180400848388672,21.32523536682129
66.0,7.856220722198486,9.243233680725098,21.327787399291992
68.0,7.861247539520264,8.302352905273438,21.328105926513672
70.0,7.865577697753906,6.571922779083252,21.329063415527344
72.0,7.8694000244140625,5.17378044128418,21.329063415527344
74.0,7.87278413772583,5.1812849044799805,21.331933975219727
76.0,7.875638961791992,4.94158411026001,21.330657958984375
78.0,7.878344535827637,3.833747625350952,21.331615447998047
80.0,7.880677223205566,2.9961318969726562,21.330657958984375
82.0,7.882554054260254,3.2125728130340576,21.331933975219727
84.0,7.884424209594727,3.261274576187134,21.331933975219727
86.0,7.886181831359863,1.8844869136810303,21.331933975219727
88.0,7.887552261352539,2.5975396633148193,21.331615447998047
90.0,7.888821601867676,2.1224324703216553,21.33416748046875
92.0,7.889931678771973,1.6170666217803955,21.3354434967041
94.0,7.890966892242432,1.4821430444717407,21.33448600769043
96.0,7.8918867111206055,1.39495050907135,21.33448600769043
98.0,7.892645835876465,0.9350568652153015,21.336719512939453
100.0,7.893186569213867,1.7222033739089966,21.337038040161133
102.0,7.893729209899902,0.8226774334907532,21.336719512939453
104.0,7.89411735534668,1.0757628679275513,21.336719512939453
106.0,7.894627571105957,0.7466645836830139,21.337038040161133


SET U 1.1
Time [s],Measured value [mV],Volume [mL],dV/dt [µL/min],Temperature [°C]
0.0,-53.800331115722656,0.0,0.0,21.337038040161133
2.001500129699707,-53.69784927368164,0.047999996691942215,1731.380615234375,21.337038040161133
4.001399993896484,-51.16546630859375,0.15699999034404755,3217.719482421875,21.340547561645508
6.001699924468994,-45.47101974487305,0.3240000009536743,4847.84326171875,21.34309959411621
8.001799583435059,-38.46685791015625,0.5400000214576721,6334.31494140625,21.339590072631836
10.001700401306152,-26.35889434814453,0.7989999651908875,7650.900390625,21.340547561645508
12.001899719238281,-5.398738384246826,1.097000002861023,8815.9501953125,21.340866088867188
14.001399993896484,39.963844299316406,1.4259998798370361,9813.63671875,21.34309959411621
16.001298904418945,116.75037384033203,1.5699999332427979,7419.65185546875,21.34341812133789
18.001699447631836,168.1289520263672,1.5709999799728394,5287.88818359375,21.345970153808594
20.001598358154297,193.5057373046875,1.5709999799728394,4617.626953125,21.344694137573242
22.001699447631836,198.94618225097656,1.5709999799728394,4098.16796875,21.347246170043945
24.00189781188965,199.7469940185547,1.5709999799728394,2704.725341796875,21.349477767944336
26.00149917602539,199.96969604492188,1.5709999799728394,90.75516510009766,21.349477767944336
28.001298904418945,200.1118621826172,1.5709999799728394,0.0,21.350753784179688
30.00149917602539,200.18470764160156,1.5729998350143433,38.028167724609375,21.350753784179688
32.00170135498047,200.2587432861328,1.5759998559951782,73.36752319335938,21.350753784179688
34.00170135498047,200.38609313964844,1.5799999237060547,105.08987426757812,21.350753784179688
36.00189971923828,200.74444580078125,1.5870000123977661,162.90892028808594,21.347246170043945
38.00170135498047,201.33143615722656,1.597999930381775,326.6138916015625,21.35330581665039
40.001502990722656,202.55160522460938,1.6159999370574951,711.9986572265625,21.354581832885742
42.00160217285156,204.43753051757812,1.6459999084472656,883.6539916992188,21.353626251220703
44.00160217285156,206.03204345703125,1.6670000553131104,734.3416748046875,21.356178283691406
46.00170135498047,207.6792755126953,1.6949998140335083,757.9981079101562,21.357133865356445
48.00189971923828,209.1031951904297,1.7149999141693115,665.80078125,21.356178283691406
50.00170135498047,210.34410095214844,1.7409999370574951,712.9059448242188,21.357133865356445
52.001502990722656,211.77572631835938,1.7649999856948853,785.5357055664062,21.35873031616211
54.00160217285156,212.99351501464844,1.7869998216629028,640.5332641601562,21.357454299926758
56.001502990722656,214.11595153808594,1.810999870300293,714.8610229492188,21.35873031616211
58.00160217285156,215.00975036621094,1.8329999446868896,672.2244262695312,21.361282348632812
60.00189971923828,216.07533264160156,1.8539999723434448,645.8433227539062,21.36000633239746
62.001800537109375,216.94720458984375,1.875,628.0711669921875,21.36000633239746
64.00150299072266,217.79539489746094,1.8949998617172241,598.9627075195312,21.35330581665039
66.00170135498047,218.46353149414062,1.9139999151229858,568.9130249023438,21.362558364868164
68.00170135498047,219.2364959716797,1.933000087738037,570.1771240234375,21.362558364868164
70.00150299072266,219.91647338867188,1.9509999752044678,546.8557739257812,21.36223793029785
72.00189971923828,220.6005859375,1.9689998626708984,541.3448486328125,21.363513946533203
74.00189971923828,221.2716827392578,1.9869999885559082,529.585693359375,21.363513946533203
76.00150299072266,221.79469299316406,2.003999948501587,517.7945556640625,21.364789962768555
78.00170135498047,222.4059600830078,2.0209999084472656,511.0902099609375,21.364789962768555
